,filename,emotion_id,video_id,sex,prosody,intensity_level
2501,A437_emb_p_2.mp4,39,A437,m,naro,2
2502,A327_hop_v_2.mp4,21,A327,m,meli,2
2503,A426_ang_p_2.mp4,12,A426,f,naro,2
2504,A437_env_p_3.mp4,4,A437,m,naro,3
2505,A327_fea_v_3.mp4,10,A327,m,meli,3
2506,A332_ple_v_3.mp4,23,A332,f,meli,3
2507,A205_hop_p_3.mp4,21,A205,f,naro,3
2508,A410_gra_v_3.mp4,7,A410,m,meli,3
2509,A410_neu_sit4_v.mp4,22,A410,m,meli,0
2510,A405_ten_p_2.mp4,28,A405,f,meli,2
2511,A323_ten_v_3.mp4,28,A323,f,meli,3
2512,A424_pri_p_2.mp4,41,A424,f,meli,2
2513,A227_sha_p_3.mp4,43,A227,f,naro,3
2514,A102_ten_v_3.mp4,28,A102,f,naro,3
2515,A332_adm_v_3.mp4,5,A332,f,meli,3
2516,A207_dist_p_2.mp4,17,A207,m,naro,2
2517,A405_conc_p_2.mp4,27,A405,f,meli,2
2518,A435_dou_v_3.mp4,3,A435,m,naro,3
2519,A424_sat_v_2.mp4,16,A424,f,meli,2
2520,A438_sar_v_3.mp4,31,A438,m,naro,3
2521,A200_conc_p_2.mp4,27,A200,m,naro,2
2522,A67_scha_v_3.mp4,15,A67,m,meli,3
2523,A221_bor_v_3.mp4,26,A221,f,naro,3
2524,A207_ele_p_3.mp4,8,A207,m,naro,3
2525,A405_rel_p_3.mp4,38,A405,f,meli,3
2526,A435_nos_v_3.mp4,30,A435,m,naro,3
2527,A410_exc_p_3.mp4,36,A410,m,meli,3
2528,A303_disa_p_3.mp4,37,A303,m,meli,3
2529,A405_rel_v_3.mp4,38,A405,f,meli,3
2530,A91_ple_p_3.mp4,23,A91,f,naro,3
2531,A334_int_v_3.mp4,29,A334,f,meli,3
2532,A323_pea_v_3.mp4,25,A323,f,meli,3
2533,A407_ang_v_3.mp4,12,A407,f,meli,3
2534,A91_gra_v_2.mp4,7,A91,f,naro,2
2535,A425_sex_v_2.mp4,24,A425,f,naro,2
2536,A426_mov_v_3.mp4,42,A426,f,naro,3
2537,A424_sat_p_3.mp4,16,A424,f,meli,3
2538,A405_pea_p_2.mp4,25,A405,f,meli,2
2539,A303_dou_v_2.mp4,3,A303,m,meli,2
2540,A334_disg_v_3.mp4,35,A334,f,meli,3
2541,A207_awe_p_2.mp4,18,A207,m,naro,2
2542,A207_dist_v_2.mp4,17,A207,m,naro,2
2543,A323_mov_p_2.mp4,42,A323,f,meli,2
2544,A220_rel_p_3.mp4,38,A220,m,naro,3
2545,A332_awe_v_3.mp4,18,A332,f,meli,3
2546,A425_gra_v_3.mp4,7,A425,f,naro,3
2547,A64_mov_v_3.mp4,42,A64,m,meli,3
2548,A323_rel_p_3.mp4,38,A323,f,meli,3
2549,A200_sat_p_2.mp4,16,A200,m,naro,2
2550,A425_tri_p_2.mp4,20,A425,f,naro,2
2551,A227_dou_p_3.mp4,3,A227,f,naro,3
2552,A332_ang_p_2.mp4,12,A332,f,meli,2
2553,A437_sha_v_3.mp4,43,A437,m,naro,3
2554,A425_int_v_3.mp4,29,A425,f,naro,3
2555,A207_sat_v_2.mp4,16,A207,m,naro,2
2556,A220_bor_p_3.mp4,26,A220,m,naro,3
2557,A435_ple_v_3.mp4,23,A435,m,naro,3
2558,A425_adm_p_2.mp4,5,A425,f,naro,2
2559,A334_neu_sit3_p.mp4,22,A334,f,meli,0
2560,A332_pri_p_2.mp4,41,A332,f,meli,2
2561,A221_sha_v_2.mp4,43,A221,f,naro,2
2562,A220_sad_p_2.mp4,6,A220,m,naro,2
2563,A67_gra_v_2.mp4,7,A67,m,meli,2
2564,A425_ang_v_3.mp4,12,A425,f,naro,3
2565,A435_scha_v_2.mp4,15,A435,m,naro,2
2566,A426_amu_p_2.mp4,13,A426,f,naro,2
2567,A405_hop_v_2.mp4,21,A405,f,meli,2
2568,A424_awe_v_2.mp4,18,A424,f,meli,2
2569,A67_neu_sit2_v.mp4,22,A67,m,meli,0
2570,A424_reg_p_3.mp4,0,A424,f,meli,3
2571,A417_neg_sur_p_3.mp4,11,A417,m,meli,3
2572,A207_scha_v_2.mp4,15,A207,m,naro,2
2573,A72_sha_v_3.mp4,43,A72,m,naro,3
2574,A303_pri_p_2.mp4,41,A303,m,meli,2
2575,A417_sad_v_3.mp4,6,A417,m,meli,3
2576,A337_conf_v_3.mp4,1,A337,f,meli,3
2577,A323_neu_sit4_v.mp4,22,A323,f,meli,0
2578,A221_exc_v_2.mp4,36,A221,f,naro,2
2579,A323_pri_v_3.mp4,41,A323,f,meli,3
2580,A303_reg_v_3.mp4,0,A303,m,meli,3
2581,A303_gra_p_3.mp4,7,A303,m,meli,3
2582,A64_env_p_2.mp4,4,A64,m,meli,2
2583,A67_neu_sit4_v.mp4,22,A67,m,meli,0
2584,A437_env_p_2.mp4,4,A437,m,naro,2
2585,A435_ins_v_3.mp4,19,A435,m,naro,3
2586,A227_hop_p_2.mp4,21,A227,f,naro,2
2587,A337_gra_p_2.mp4,7,A337,f,meli,2
2588,A64_pea_v_2.mp4,25,A64,m,meli,2
2589,A407_neu_sit3_v.mp4,22,A407,f,meli,0
2590,A426_exc_v_3.mp4,36,A426,f,naro,3
2591,A323_gra_v_2.mp4,7,A323,f,meli,2
2592,A332_dist_v_2.mp4,17,A332,f,meli,2
2593,A55_ang_p_2.mp4,12,A55,m,meli,2
2594,A332_ele_v_2.mp4,8,A332,f,meli,2
2595,A91_rej_p_3.mp4,14,A91,f,naro,3
2596,A332_mov_p_2.mp4,42,A332,f,meli,2
2597,A334_tri_v_2.mp4,20,A334,f,meli,2
2598,A91_pea_v_3.mp4,25,A91,f,naro,3
2599,A220_cont_v_3.mp4,32,A220,m,naro,3
2600,A55_gra_v_3_ver1.mp4,7,A55,m,meli,3
2601,A207_tri_p_3.mp4,20,A207,m,naro,3
2602,A417_adm_p_3.mp4,5,A417,m,meli,3
2603,A410_neg_sur_v_2.mp4,11,A410,m,meli,2
2604,A91_emb_p_2.mp4,39,A91,f,naro,2
2605,A64_mov_v_2.mp4,42,A64,m,meli,2
2606,A426_dist_v_2.mp4,17,A426,f,naro,2
2607,A417_cont_p_3.mp4,32,A417,m,meli,3
2608,A64_neu_sit3_v.mp4,22,A64,m,meli,0
2609,A227_rej_p_2.mp4,14,A227,f,naro,2
2610,A426_sad_v_2.mp4,6,A426,f,naro,2
2611,A407_rel_v_2.mp4,38,A407,f,meli,2
2612,A200_sad_p_2.mp4,6,A200,m,naro,2
2613,A91_conf_v_3.mp4,1,A91,f,naro,3
2614,A426_sex_v_3.mp4,24,A426,f,naro,3
2615,A437_gra_p_2.mp4,7,A437,m,naro,2
2616,A405_reg_v_2.mp4,0,A405,f,meli,2
2617,A200_bor_p_2.mp4,26,A200,m,naro,2
2618,A227_sar_v_3.mp4,31,A227,f,naro,3
2619,A227_sad_p_2.mp4,6,A227,f,naro,2
2620,A67_adm_v_3.mp4,5,A67,m,meli,3
2621,A64_conc_v_3.mp4,27,A64,m,meli,3
2622,A424_disa_v_2.mp4,37,A424,f,meli,2
2623,A332_ins_v_2.mp4,19,A332,f,meli,2
2624,A334_ple_p_3.mp4,23,A334,f,meli,3
2625,A437_disg_v_3.mp4,35,A437,m,naro,3
2626,A417_dou_v_2.mp4,3,A417,m,meli,2
2627,A438_disg_p_2.mp4,35,A438,m,naro,2
2628,A323_fea_v_3.mp4,10,A323,f,meli,3
2629,A332_pea_p_2.mp4,25,A332,f,meli,2
2630,A417_ten_p_3.mp4,28,A417,m,meli,3
2631,A426_sad_p_2.mp4,6,A426,f,naro,2
2632,A205_rel_p_3.mp4,38,A205,f,naro,3
2633,A334_ins_p_3.mp4,19,A334,f,meli,3
2634,A424_emb_v_3.mp4,39,A424,f,meli,3
2635,A55_adm_v_2_ver1.mp4,5,A55,m,meli,2
2636,A438_exc_v_2.mp4,36,A438,m,naro,2
2637,A425_gra_p_3.mp4,7,A425,f,naro,3
2638,A334_amu_p_2.mp4,13,A334,f,meli,2
2639,A55_ten_v_2_ver1.mp4,28,A55,m,meli,2
2640,A438_ele_p_3.mp4,8,A438,m,naro,3
2641,A417_ang_p_3.mp4,12,A417,m,meli,3
2642,A205_cont_p_3.mp4,32,A205,f,naro,3
2643,A67_det_p_3.mp4,2,A67,m,meli,3
2644,A424_pos_sur_v_3.mp4,9,A424,f,meli,3
2645,A303_pos_sur_v_2.mp4,9,A303,m,meli,2
2646,A303_gui_p_2.mp4,40,A303,m,meli,2
2647,A337_rej_p_2.mp4,14,A337,f,meli,2
2648,A227_disa_p_2.mp4,37,A227,f,naro,2
2649,A64_int_p_3.mp4,29,A64,m,meli,3
2650,A102_dou_v_3.mp4,3,A102,f,naro,3
2651,A426_sad_v_3.mp4,6,A426,f,naro,3
2652,A200_env_v_2.mp4,4,A200,m,naro,2
2653,A205_conf_p_2.mp4,1,A205,f,naro,2
2654,A55_pea_v_3_ver1.mp4,25,A55,m,meli,3
2655,A207_sha_p_2.mp4,43,A207,m,naro,2
2656,A425_nos_v_3.mp4,30,A425,f,naro,3
2657,A410_emb_p_2.mp4,39,A410,m,meli,2
2658,A435_exc_v_2.mp4,36,A435,m,naro,2
2659,A91_amu_v_3.mp4,13,A91,f,naro,3
2660,A438_gra_p_3.mp4,7,A438,m,naro,3
2661,A405_dist_v_2.mp4,17,A405,f,meli,2
2662,A327_awe_v_2.mp4,18,A327,m,meli,2
2663,A227_env_p_2.mp4,4,A227,f,naro,2
2664,A64_sat_p_2.mp4,16,A64,m,meli,2
2665,A424_adm_p_3.mp4,5,A424,f,meli,3
2666,A410_ple_p_3.mp4,23,A410,m,meli,3
2667,A425_hap_v_3.mp4,33,A425,f,naro,3
2668,A437_env_v_3.mp4,4,A437,m,naro,3
2669,A437_rej_p_2.mp4,14,A437,m,naro,2
2670,A200_fea_v_3.mp4,10,A200,m,naro,3
2671,A425_rel_v_2.mp4,38,A425,f,naro,2
2672,A227_scha_p_2.mp4,15,A227,f,naro,2
2673,A426_ple_v_2.mp4,23,A426,f,naro,2
2674,A227_gui_p_3.mp4,40,A227,f,naro,3
2675,A72_dou_v_2.mp4,3,A72,m,naro,2
2676,A323_sad_p_3.mp4,6,A323,f,meli,3
2677,A417_ten_v_2.mp4,28,A417,m,meli,2
2678,A337_amu_p_2.mp4,13,A337,f,meli,2
2679,A72_sex_p_3.mp4,24,A72,m,naro,3
2680,A332_gui_v_3.mp4,40,A332,f,meli,3
2681,A64_rel_v_2.mp4,38,A64,m,meli,2
2682,A220_awe_v_2.mp4,18,A220,m,naro,2
2683,A425_pea_p_3.mp4,25,A425,f,naro,3
2684,A102_sat_p_3.mp4,16,A102,f,naro,3
2685,A67_neg_sur_p_2.mp4,11,A67,m,meli,2
2686,A437_fea_p_3.mp4,10,A437,m,naro,3
2687,A55_awe_p_3.mp4,18,A55,m,meli,3
2688,A417_disg_p_3.mp4,35,A417,m,meli,3
2689,A332_bor_p_3.mp4,26,A332,f,meli,3
2690,A424_nos_v_3.mp4,30,A424,f,meli,3
2691,A67_ins_p_3.mp4,19,A67,m,meli,3
2692,A334_neu_sit4_v.mp4,22,A334,f,meli,0
2693,A205_ple_v_3.mp4,23,A205,f,naro,3
2694,A438_disa_v_2.mp4,37,A438,m,naro,2
2695,A221_sar_p_2.mp4,31,A221,f,naro,2
2696,A67_neu_sit1_v.mp4,22,A67,m,meli,0
2697,A227_conc_v_2.mp4,27,A227,f,naro,2
2698,A227_reg_p_3.mp4,0,A227,f,naro,3
2699,A220_amu_v_3.mp4,13,A220,m,naro,3
2700,A220_pea_p_3.mp4,25,A220,m,naro,3
2701,A64_awe_p_3.mp4,18,A64,m,meli,3
2702,A220_sat_v_3.mp4,16,A220,m,naro,3
2703,A220_sar_p_2.mp4,31,A220,m,naro,2
2704,A67_pri_v_2.mp4,41,A67,m,meli,2
2705,A220_sha_v_3.mp4,43,A220,m,naro,3
2706,A91_dou_v_2.mp4,3,A91,f,naro,2
2707,A407_awe_v_2.mp4,18,A407,f,meli,2
2708,A426_pos_sur_v_2.mp4,9,A426,f,naro,2
2709,A437_det_p_3.mp4,2,A437,m,naro,3
2710,A200_neu_sit1_v.mp4,22,A200,m,naro,0
2711,A417_fea_v_3.mp4,10,A417,m,meli,3
2712,A72_pri_p_3.mp4,41,A72,m,naro,3
2713,A435_ang_p_3.mp4,12,A435,m,naro,3
2714,A55_awe_v_2_ver1.mp4,18,A55,m,meli,2
2715,A221_ple_v_2.mp4,23,A221,f,naro,2
2716,A438_pos_sur_v_2.mp4,9,A438,m,naro,2
2717,A72_sat_p_2.mp4,16,A72,m,naro,2
2718,A334_hap_v_3.mp4,33,A334,f,meli,3
2719,A227_sar_v_2.mp4,31,A227,f,naro,2
2720,A405_gui_v_2.mp4,40,A405,f,meli,2
2721,A227_cont_v_2.mp4,32,A227,f,naro,2
2722,A425_pos_sur_p_3.mp4,9,A425,f,naro,3
2723,A72_dou_v_3.mp4,3,A72,m,naro,3
2724,A426_int_v_2.mp4,29,A426,f,naro,2
2725,A91_reg_p_2.mp4,0,A91,f,naro,2
2726,A207_ins_p_3.mp4,19,A207,m,naro,3
2727,A200_reg_p_2.mp4,0,A200,m,naro,2
2728,A227_ten_v_2.mp4,28,A227,f,naro,2
2729,A334_scha_v_2.mp4,15,A334,f,meli,2
2730,A425_ang_p_3.mp4,12,A425,f,naro,3
2731,A410_ten_p_2.mp4,28,A410,m,meli,2
2732,A72_conc_v_3.mp4,27,A72,m,naro,3
2733,A102_sad_v_2.mp4,6,A102,f,naro,2
2734,A438_fea_p_3.mp4,10,A438,m,naro,3
2735,A200_cont_p_3.mp4,32,A200,m,naro,3
2736,A205_neu_sit1_p.mp4,22,A205,f,naro,0
2737,A435_gui_p_3.mp4,40,A435,m,naro,3
2738,A410_gui_p_2.mp4,40,A410,m,meli,2
2739,A437_fea_p_2.mp4,10,A437,m,naro,2
2740,A102_disg_v_3.mp4,35,A102,f,naro,3
2741,A438_sat_v_3.mp4,16,A438,m,naro,3
2742,A102_ten_p_2.mp4,28,A102,f,naro,2
2743,A435_bor_v_2.mp4,26,A435,m,naro,2
2744,A200_int_p_3.mp4,29,A200,m,naro,3
2745,A323_gra_v_3.mp4,7,A323,f,meli,3
2746,A220_anx_v_3.mp4,34,A220,m,naro,3
2747,A332_conf_p_3.mp4,1,A332,f,meli,3
2748,A405_det_p_2.mp4,2,A405,f,meli,2
2749,A425_sad_v_3.mp4,6,A425,f,naro,3
2750,A323_gui_p_2.mp4,40,A323,f,meli,2
2751,A417_scha_p_2.mp4,15,A417,m,meli,2
2752,A426_neu_sit1_p.mp4,22,A426,f,naro,0
2753,A227_ele_p_2.mp4,8,A227,f,naro,2
2754,A438_pea_v_3.mp4,25,A438,m,naro,3
2755,A323_sar_v_2.mp4,31,A323,f,meli,2
2756,A405_adm_p_2.mp4,5,A405,f,meli,2
2757,A417_cont_v_2.mp4,32,A417,m,meli,2
2758,A332_pea_p_3.mp4,25,A332,f,meli,3
2759,A72_ten_p_2.mp4,28,A72,m,naro,2
2760,A221_pos_sur_p_2.mp4,9,A221,f,naro,2
2761,A64_ang_p_3.mp4,12,A64,m,meli,3
2762,A72_conf_p_3.mp4,1,A72,m,naro,3
2763,A227_emb_v_3.mp4,39,A227,f,naro,3
2764,A303_anx_v_2.mp4,34,A303,m,meli,2
2765,A410_ins_p_2.mp4,19,A410,m,meli,2
2766,A227_gra_p_2.mp4,7,A227,f,naro,2
2767,A424_gui_p_2.mp4,40,A424,f,meli,2
2768,A334_neg_sur_v_2.mp4,11,A334,f,meli,2
2769,A102_amu_p_3.mp4,13,A102,f,naro,3
2770,A91_ele_v_3.mp4,8,A91,f,naro,3
2771,A303_neu_sit1_p.mp4,22,A303,m,meli,0
2772,A438_sha_p_2.mp4,43,A438,m,naro,2
2773,A227_tri_v_3.mp4,20,A227,f,naro,3
2774,A303_gra_p_2.mp4,7,A303,m,meli,2
2775,A67_pos_sur_p_2.mp4,9,A67,m,meli,2
2776,A426_amu_p_3.mp4,13,A426,f,naro,3
2777,A337_ang_v_2.mp4,12,A337,f,meli,2
2778,A67_fea_p_3.mp4,10,A67,m,meli,3
2779,A102_tri_p_3.mp4,20,A102,f,naro,3
2780,A438_rej_p_3.mp4,14,A438,m,naro,3
2781,A55_dist_p_3.mp4,17,A55,m,meli,3
2782,A437_pea_v_3.mp4,25,A437,m,naro,3
2783,A332_cont_p_3.mp4,32,A332,f,meli,3
2784,A102_exc_p_3.mp4,36,A102,f,naro,3
2785,A55_sha_v_3_ver1.mp4,43,A55,m,meli,3
2786,A55_nos_v_2_ver1.mp4,30,A55,m,meli,2
2787,A438_cont_v_2.mp4,32,A438,m,naro,2
2788,A435_gui_v_3.mp4,40,A435,m,naro,3
2789,A220_env_v_3.mp4,4,A220,m,naro,3
2790,A221_env_p_3.mp4,4,A221,f,naro,3
2791,A55_ten_p_3.mp4,28,A55,m,meli,3
2792,A102_gui_v_3.mp4,40,A102,f,naro,3
2793,A323_sat_v_2.mp4,16,A323,f,meli,2
2794,A303_amu_v_3.mp4,13,A303,m,meli,3
2795,A407_nos_v_3.mp4,30,A407,f,meli,3
2796,A424_sat_p_2.mp4,16,A424,f,meli,2
2797,A435_conf_v_2.mp4,1,A435,m,naro,2
2798,A91_ten_v_2.mp4,28,A91,f,naro,2
2799,A425_cont_p_3.mp4,32,A425,f,naro,3
2800,A334_mov_p_3.mp4,42,A334,f,meli,3
2801,A102_dist_v_3.mp4,17,A102,f,naro,3
2802,A332_nos_p_2.mp4,30,A332,f,meli,2
2803,A407_adm_p_2.mp4,5,A407,f,meli,2
2804,A327_conf_p_3.mp4,1,A327,m,meli,3
2805,A426_env_p_3.mp4,4,A426,f,naro,3
2806,A334_neu_sit2_v.mp4,22,A334,f,meli,0
2807,A334_tri_p_2.mp4,20,A334,f,meli,2
2808,A337_conf_v_2.mp4,1,A337,f,meli,2
2809,A437_emb_v_3.mp4,39,A437,m,naro,3
2810,A425_conf_p_2.mp4,1,A425,f,naro,2
2811,A438_disg_p_3.mp4,35,A438,m,naro,3
2812,A221_awe_v_3.mp4,18,A221,f,naro,3
2813,A227_ten_p_3.mp4,28,A227,f,naro,3
2814,A205_ins_p_3.mp4,19,A205,f,naro,3
2815,A303_dou_v_3.mp4,3,A303,m,meli,3
2816,A437_neu_sit1_v.mp4,22,A437,m,naro,0
2817,A337_rej_v_2.mp4,14,A337,f,meli,2
2818,A417_exc_p_2.mp4,36,A417,m,meli,2
2819,A91_scha_p_2.mp4,15,A91,f,naro,2
2820,A221_neu_sit2_p.mp4,22,A221,f,naro,0
2821,A435_gra_v_3.mp4,7,A435,m,naro,3
2822,A227_reg_v_3.mp4,0,A227,f,naro,3
2823,A227_nos_v_3.mp4,30,A227,f,naro,3
2824,A102_gra_v_3.mp4,7,A102,f,naro,3
2825,A55_ele_v_2_ver1.mp4,8,A55,m,meli,2
2826,A407_sad_p_2.mp4,6,A407,f,meli,2
2827,A227_adm_v_2.mp4,5,A227,f,naro,2
2828,A327_bor_v_3.mp4,26,A327,m,meli,3
2829,A417_neu_sit4_p.mp4,22,A417,m,meli,0
2830,A55_sha_v_2_ver1.mp4,43,A55,m,meli,2
2831,A405_pea_v_2.mp4,25,A405,f,meli,2
2832,A407_hap_v_3.mp4,33,A407,f,meli,3
2833,A207_mov_p_3.mp4,42,A207,m,naro,3
2834,A407_rej_p_3.mp4,14,A407,f,meli,3
2835,A72_hop_p_2.mp4,21,A72,m,naro,2
2836,A220_cont_p_3.mp4,32,A220,m,naro,3
2837,A91_anx_p_2.mp4,34,A91,f,naro,2
2838,A64_dou_v_2.mp4,3,A64,m,meli,2
2839,A221_sad_v_3.mp4,6,A221,f,naro,3
2840,A327_awe_v_3.mp4,18,A327,m,meli,3
2841,A405_dou_v_2.mp4,3,A405,f,meli,2
2842,A407_conc_v_2.mp4,27,A407,f,meli,2
2843,A438_neu_sit3_p.mp4,22,A438,m,naro,0
2844,A227_dist_p_3.mp4,17,A227,f,naro,3
2845,A407_cont_p_2.mp4,32,A407,f,meli,2
2846,A303_gra_v_3.mp4,7,A303,m,meli,3
2847,A221_sar_p_3.mp4,31,A221,f,naro,3
2848,A410_sha_p_2.mp4,43,A410,m,meli,2
2849,A220_ins_v_2.mp4,19,A220,m,naro,2
2850,A323_scha_v_2.mp4,15,A323,f,meli,2
2851,A407_cont_v_2.mp4,32,A407,f,meli,2
2852,A205_cont_v_2.mp4,32,A205,f,naro,2
2853,A407_disa_v_2.mp4,37,A407,f,meli,2
2854,A303_hop_p_3.mp4,21,A303,m,meli,3
2855,A205_emb_p_2.mp4,39,A205,f,naro,2
2856,A405_sha_p_3.mp4,43,A405,f,meli,3
2857,A67_awe_p_3.mp4,18,A67,m,meli,3
2858,A407_sha_p_3.mp4,43,A407,f,meli,3
2859,A410_nos_p_3.mp4,30,A410,m,meli,3
2860,A72_ple_p_3.mp4,23,A72,m,naro,3
2861,A438_tri_p_3.mp4,20,A438,m,naro,3
2862,A221_bor_v_2.mp4,26,A221,f,naro,2
2863,A227_disa_v_2.mp4,37,A227,f,naro,2
2864,A323_gui_v_3.mp4,40,A323,f,meli,3
2865,A424_ele_v_2.mp4,8,A424,f,meli,2
2866,A227_ang_v_3.mp4,12,A227,f,naro,3
2867,A435_sex_v_3.mp4,24,A435,m,naro,3
2868,A417_nos_v_2.mp4,30,A417,m,meli,2
2869,A220_neg_sur_v_3.mp4,11,A220,m,naro,3
2870,A323_neu_sit1_p.mp4,22,A323,f,meli,0
2871,A91_int_p_2.mp4,29,A91,f,naro,2
2872,A205_ang_v_2.mp4,12,A205,f,naro,2
2873,A405_sad_p_3.mp4,6,A405,f,meli,3
2874,A417_ple_v_3.mp4,23,A417,m,meli,3
2875,A72_ins_v_2.mp4,19,A72,m,naro,2
2876,A303_dist_v_3.mp4,17,A303,m,meli,3
2877,A64_pos_sur_v_2.mp4,9,A64,m,meli,2
2878,A407_amu_v_2.mp4,13,A407,f,meli,2
2879,A438_pos_sur_p_3.mp4,9,A438,m,naro,3
2880,A337_cont_p_2.mp4,32,A337,f,meli,2
2881,A220_amu_v_2.mp4,13,A220,m,naro,2
2882,A200_scha_v_3.mp4,15,A200,m,naro,3
2883,A426_hap_v_2.mp4,33,A426,f,naro,2
2884,A435_neu_sit2_p.mp4,22,A435,m,naro,0
2885,A425_awe_p_2.mp4,18,A425,f,naro,2
2886,A207_ang_v_3.mp4,12,A207,m,naro,3
2887,A64_sar_v_3.mp4,31,A64,m,meli,3
2888,A102_adm_p_3.mp4,5,A102,f,naro,3
2889,A405_bor_p_3.mp4,26,A405,f,meli,3
2890,A438_emb_p_2.mp4,39,A438,m,naro,2
2891,A424_reg_p_2.mp4,0,A424,f,meli,2
2892,A323_ins_p_3.mp4,19,A323,f,meli,3
2893,A438_ele_v_2.mp4,8,A438,m,naro,2
2894,A220_reg_p_3.mp4,0,A220,m,naro,3
2895,A200_awe_p_2.mp4,18,A200,m,naro,2
2896,A424_int_v_2.mp4,29,A424,f,meli,2
2897,A303_ele_v_2.mp4,8,A303,m,meli,2
2898,A205_conf_p_3.mp4,1,A205,f,naro,3
2899,A425_sat_v_2.mp4,16,A425,f,naro,2
2900,A337_ang_v_3.mp4,12,A337,f,meli,3
2901,A334_ple_p_2.mp4,23,A334,f,meli,2
2902,A67_rej_v_2.mp4,14,A67,m,meli,2
2903,A72_nos_p_2.mp4,30,A72,m,naro,2
2904,A200_gui_p_2.mp4,40,A200,m,naro,2
2905,A205_conc_p_2.mp4,27,A205,f,naro,2
2906,A64_hop_v_2.mp4,21,A64,m,meli,2
2907,A435_det_p_3.mp4,2,A435,m,naro,3
2908,A72_pos_sur_v_3.mp4,9,A72,m,naro,3
2909,A207_disg_v_2.mp4,35,A207,m,naro,2
2910,A91_ins_v_3.mp4,19,A91,f,naro,3
2911,A67_ang_v_3.mp4,12,A67,m,meli,3
2912,A327_neu_sit3_v.mp4,22,A327,m,meli,0
2913,A200_scha_p_3.mp4,15,A200,m,naro,3
2914,A323_disg_v_2.mp4,35,A323,f,meli,2
2915,A227_rel_v_2.mp4,38,A227,f,naro,2
2916,A207_anx_p_3.mp4,34,A207,m,naro,3
2917,A332_hop_p_3.mp4,21,A332,f,meli,3
2918,A425_ang_v_2.mp4,12,A425,f,naro,2
2919,A207_hop_p_3.mp4,21,A207,m,naro,3
2920,A72_rel_v_3.mp4,38,A72,m,naro,3
2921,A91_dist_v_2.mp4,17,A91,f,naro,2
2922,A207_env_p_2.mp4,4,A207,m,naro,2
2923,A64_bor_v_2.mp4,26,A64,m,meli,2
2924,A337_sha_p_2.mp4,43,A337,f,meli,2
2925,A102_conc_v_3.mp4,27,A102,f,naro,3
2926,A67_hap_p_3.mp4,33,A67,m,meli,3
2927,A67_ple_p_2.mp4,23,A67,m,meli,2
2928,A332_fea_p_3.mp4,10,A332,f,meli,3
2929,A227_rej_p_3.mp4,14,A227,f,naro,3
2930,A332_emb_v_3.mp4,39,A332,f,meli,3
2931,A221_dist_p_2.mp4,17,A221,f,naro,2
2932,A64_amu_p_3.mp4,13,A64,m,meli,3
2933,A410_ang_p_2.mp4,12,A410,m,meli,2
2934,A91_neu_sit2_p.mp4,22,A91,f,naro,0
2935,A72_mov_v_2.mp4,42,A72,m,naro,2
2936,A303_nos_p_3.mp4,30,A303,m,meli,3
2937,A200_hop_v_3.mp4,21,A200,m,naro,3
2938,A426_sex_p_2.mp4,24,A426,f,naro,2
2939,A91_reg_p_3.mp4,0,A91,f,naro,3
2940,A220_det_v_3.mp4,2,A220,m,naro,3
2941,A221_pos_sur_v_3.mp4,9,A221,f,naro,3
2942,A102_int_p_3.mp4,29,A102,f,naro,3
2943,A67_rel_p_3.mp4,38,A67,m,meli,3
2944,A435_conc_p_2.mp4,27,A435,m,naro,2
2945,A437_hap_p_3.mp4,33,A437,m,naro,3
2946,A407_reg_v_2.mp4,0,A407,f,meli,2
2947,A425_sex_p_2.mp4,24,A425,f,naro,2
2948,A227_disg_v_3.mp4,35,A227,f,naro,3
2949,A220_nos_p_3.mp4,30,A220,m,naro,3
2950,A220_sar_v_2.mp4,31,A220,m,naro,2
2951,A72_sad_p_3.mp4,6,A72,m,naro,3
2952,A55_dou_v_2_ver1.mp4,3,A55,m,meli,2
2953,A438_int_v_2.mp4,29,A438,m,naro,2
2954,A64_ang_p_2.mp4,12,A64,m,meli,2
2955,A207_neu_sit4_p.mp4,22,A207,m,naro,0
2956,A424_ang_v_3.mp4,12,A424,f,meli,3
2957,A334_emb_p_3.mp4,39,A334,f,meli,3
2958,A91_pea_p_3.mp4,25,A91,f,naro,3
2959,A91_pri_p_2.mp4,41,A91,f,naro,2
2960,A425_neg_sur_p_2.mp4,11,A425,f,naro,2
2961,A405_sar_p_2.mp4,31,A405,f,meli,2
2962,A437_pri_p_3.mp4,41,A437,m,naro,3
2963,A303_hap_p_3.mp4,33,A303,m,meli,3
2964,A220_ins_p_2.mp4,19,A220,m,naro,2
2965,A303_disa_p_2.mp4,37,A303,m,meli,2
2966,A410_dist_p_3.mp4,17,A410,m,meli,3
2967,A102_nos_v_2.mp4,30,A102,f,naro,2
2968,A424_sha_p_3.mp4,43,A424,f,meli,3
2969,A227_neg_sur_v_2.mp4,11,A227,f,naro,2
2970,A407_hap_p_3.mp4,33,A407,f,meli,3
2971,A407_sat_p_3.mp4,16,A407,f,meli,3
2972,A337_nos_v_3.mp4,30,A337,f,meli,3
2973,A67_rej_p_2.mp4,14,A67,m,meli,2
2974,A417_disg_v_3.mp4,35,A417,m,meli,3
2975,A72_scha_v_3.mp4,15,A72,m,naro,3
2976,A405_nos_v_3.mp4,30,A405,f,meli,3
2977,A327_sex_v_2.mp4,24,A327,m,meli,2
